name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	.	peakidx	ms_level	METAB01_QC1	METAB01_QC2	METAB01_QC3	METAB01_QC4	METAB01_QC5	METAB01_Smpl_07	METAB01_Smpl_100	METAB01_Smpl_10_nonCOVID	METAB01_Smpl_11	METAB01_Smpl_11_nonCOVID	METAB01_Smpl_12_nonCOVID	METAB01_Smpl_13	METAB01_Smpl_13_nonCOVID	METAB01_Smpl_14_nonCOVID	METAB01_Smpl_15_nonCOVID	METAB01_Smpl_16_nonCOVID	METAB01_Smpl_17_nonCOVID	METAB01_Smpl_18_nonCOVID	METAB01_Smpl_19_nonCOVID	METAB01_Smpl_1_nonCOVID	METAB01_Smpl_20_nonCOVID	METAB01_Smpl_21_nonCOVID	METAB01_Smpl_22_nonCOVID	METAB01_Smpl_23	METAB01_Smpl_24	METAB01_Smpl_26_nonCOVID	METAB01_Smpl_27	METAB01_Smpl_27_nonCOVID	METAB01_Smpl_28	METAB01_Smpl_28_nonCOVID	METAB01_Smpl_29_nonCOVID	METAB01_Smpl_2_nonCOVID	METAB01_Smpl_30_nonCOVID	METAB01_Smpl_31_nonCOVID	METAB01_Smpl_32	METAB01_Smpl_32_nonCOVID	METAB01_Smpl_33	METAB01_Smpl_33_nonCOVID	METAB01_Smpl_34_nonCOVID	METAB01_Smpl_35	METAB01_Smpl_35_nonCOVID	METAB01_Smpl_36	METAB01_Smpl_36_nonCOVID	METAB01_Smpl_37	METAB01_Smpl_37_nonCOVID	METAB01_Smpl_38_nonCOVID	METAB01_Smpl_39_nonCOVID	METAB01_Smpl_3_nonCOVID	METAB01_Smpl_40_nonCOVID	METAB01_Smpl_41	METAB01_Smpl_41_nonCOVID	METAB01_Smpl_42	METAB01_Smpl_42_nonCOVID	METAB01_Smpl_43	METAB01_Smpl_44	METAB01_Smpl_46	METAB01_Smpl_47	METAB01_Smpl_4_nonCOVID	METAB01_Smpl_50	METAB01_Smpl_51	METAB01_Smpl_52	METAB01_Smpl_53	METAB01_Smpl_54	METAB01_Smpl_55	METAB01_Smpl_56	METAB01_Smpl_57	METAB01_Smpl_58	METAB01_Smpl_59	METAB01_Smpl_5_nonCOVID	METAB01_Smpl_60	METAB01_Smpl_61	METAB01_Smpl_62	METAB01_Smpl_63	METAB01_Smpl_64	METAB01_Smpl_65	METAB01_Smpl_66	METAB01_Smpl_67	METAB01_Smpl_68	METAB01_Smpl_69	METAB01_Smpl_6_nonCOVID	METAB01_Smpl_70	METAB01_Smpl_71	METAB01_Smpl_72	METAB01_Smpl_73	METAB01_Smpl_74	METAB01_Smpl_75	METAB01_Smpl_76	METAB01_Smpl_78	METAB01_Smpl_79	METAB01_Smpl_7_nonCOVID	METAB01_Smpl_80	METAB01_Smpl_81	METAB01_Smpl_82	METAB01_Smpl_83	METAB01_Smpl_84	METAB01_Smpl_85	METAB01_Smpl_86	METAB01_Smpl_87	METAB01_Smpl_88	METAB01_Smpl_89	METAB01_Smpl_8_nonCOVID	METAB01_Smpl_90	METAB01_Smpl_91	METAB01_Smpl_92	METAB01_Smpl_94	METAB01_Smpl_95	METAB01_Smpl_96	METAB01_Smpl_98	METAB01_Smpl_99	METAB01_Smpl_9_nonCOVID
M129T14	M129.102208T13.8408	129.102207978229	129.101249011173	129.102402968887	13.8408050537109	12.5645313262939	14.492564201355	47	47	8077,12384,17677,38279,40099,43426,46643,55068,62005,66096,68681,77523,84255,85920,92261,93564,96442,98907,100913,102185,108416,109829,110731,113021,114749,115683,120058,121829,123148,124304,125424,126516,127505,131113,131836,133010,134324,135361,136354,137577,138638,142377,143117,143956,145698,146416,147432	1	0.0	0.0	0.0	0.0	0.0	8339701.72340455	0.0	0.0	8683590.73277146	0.0	0.0	4417251.26371029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2538800.72496744	3049989.1361682	0.0	2989756.2892453	0.0	7327850.65050254	0.0	0.0	0.0	0.0	0.0	4533055.61209501	0.0	0.0	0.0	0.0	1846122.36483495	0.0	1882726.15252376	0.0	32773.5978562267	0.0	0.0	0.0	0.0	0.0	914153.561825368	0.0	0.0	0.0	0.0	793977.302572767	1921056.96698659	0.0	0.0	0.0	0.0	2540180.40594051	972458.303115183	0.0	1804480.72360979	0.0	1997679.78741788	2027690.41654801	687638.04546509	0.0	0.0	0.0	0.0	1698945.63331143	2036736.99625885	1764772.85458631	0.0	1733393.19847761	1912085.44647123	1643905.0275145	0.0	0.0	0.0	1708822.82215452	1914756.45952757	1921708.76513059	1765940.38040218	2033516.63025785	1587633.44795417	1737629.9803056	0.0	0.0	1726182.01845429	1565015.00152212	1606907.73609674	0.0	1525039.37873236	1370716.82601657	1229679.9249419	1310270.407221	1395673.14493751	0.0	0.0	1360847.8176046	1314486.17811649	1162008.12035333	0.0	1300339.10110419	1146404.96663295	1273643.20764561	0.0
M130T14_1	M130.008027T14.3059_1	130.008026507151	130.007017799451	130.008157195331	14.3059167861938	12.6899242401123	14.9978075027466	57	57	2878,4272,5726,9443,35838,37242,39149,40957,42450,44308,45844,47584,48896,51507,53224,54585,56208,57272,58790,60100,61765,63438,67013,68654,69930,71202,72628,75409,76941,78149,79526,80765,82057,83719,85111,86770,89368,90711,97567,104670,106133,106991,111871,127044,129813,131837,132854,133595,137578,138639,141294,142261,143118,143784,144664,145352,146345	1	0.0	0.0	284819.522764015	253835.174038449	515061.253890805	0.0	57074.0078431824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50874.340906527	510753.918436866	536485.583631061	242599.949375335	534961.015700476	248596.29050095	427217.434649458	287512.729457382	295107.435747809	0.0	283264.995889748	263822.611488823	484772.656460534	264853.768105057	582346.945350129	295699.408394841	249873.545548055	542652.276249941	261974.813027005	0.0	290553.690276377	531457.138361272	257646.103588999	285920.021305327	256272.890522149	0.0	255971.668795558	570678.728265564	269374.63340106	556668.304380329	250025.972406143	565623.946459934	560905.296433523	541320.135926248	553923.644330375	0.0	687875.021316161	99752.949436523	0.0	0.0	0.0	0.0	70746.6521920947	0.0	0.0	0.0	0.0	55214.482291629	47259.0865858281	48222.2833230803	0.0	0.0	0.0	39213.0027141248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31025.7630769835	0.0	46077.2489579622	0.0	48616.2401230204	38038.3512259247	62450.9467576562	0.0	0.0	0.0	43769.3663386565	35674.9572227929	0.0	66328.526711471	39148.1848403015	32330.7766581338	37952.125341822	57529.9548389937	35734.599221936	32613.7836589333	0.0	0.0
M130T504	M130.049981T503.8863	130.049981020356	130.048960800367	130.050147929533	503.886260986328	497.079223632812	527.294494628906	95	95	2562,3950,5322,6664,8781,9971,12588,17888,21090,23077,25363,26957,28619,30539,33654,35382,36865,38491,40299,41985,43634,45284,46830,48605,49871,52649,54058,55719,57043,58322,59716,61113,62835,64602,66321,68012,69437,70804,72144,73421,76287,77685,79094,80330,81594,82981,84459,86118,87594,90140,91689,93232,94677,95978,97331,98518,100007,101460,102951,105563,106733,107774,109097,110269,111588,112523,113868,115250,116444,118612,119331,120709,122343,123621,124757,125829,126883,127838,130378,131515,132657,133498,133994,134996,136006,137169,138341,139223,141776,142759,143634,144514,145100,146096,147189	1	0.0	3929645.02545405	3343519.745229	2743295.81811644	4726416.12585573	8225491.11500975	531447.317298479	0.0	7091756.61837148	0.0	0.0	3100532.08278666	0.0	8129664.07384329	8033290.67337163	7386916.47807576	7256159.19016876	7542639.01601742	6845807.02969434	0.0	6447143.76159025	6284725.33556752	7827881.9109213	5462316.05091836	5054166.86316045	6072589.04574232	5504860.67073363	5867856.49373822	4515410.13809117	7821167.64025948	4767243.14644001	0.0	6630452.12300643	4645437.07703129	5306350.15888887	3980931.3863558	7275653.74688626	5936618.22007569	4416408.27589249	4003657.40119614	6077174.83333506	7628524.79449891	4217045.84639755	6591879.34615344	4830323.55699237	4540670.96933906	4002318.10158056	0.0	4970297.25515358	5046772.72045084	3702023.69737641	4950043.46604824	3478166.50080014	7320476.45634777	6555056.45236996	5652246.42107735	5218660.1220482	0.0	6003450.02587629	1437772.59260276	1042962.87357072	1590224.35024064	1042126.11753699	1611383.20425371	1858858.21539389	1006410.32745635	1684111.61629489	1406099.38579341	0.0	2199550.73412634	1325072.03962802	1383571.44947854	1414564.88596684	851331.903750345	1234750.46329755	934184.409983585	1757174.88651072	1094096.63788374	1365448.72986839	0.0	977673.881878125	874288.650289365	1508200.37703515	1199525.25189485	1014346.64496241	695613.818496674	860531.432446226	754812.981130733	767558.342851588	0.0	1010612.2648741	885930.433413718	857016.399333522	365385.216279972	444138.189416128	747316.262034048	797645.789785636	1408081.34208881	828714.007312874	616560.570490645	0.0	694853.399918758	524664.139211427	526812.115920621	642892.819508112	589980.429067551	697195.833211568	561404.619398147	0.0	0.0
M130T582	M130.04996T582.3975	130.049960045175	130.048987036034	130.050120188238	582.397521972656	574.172302246094	587.695251464844	35	35	6676,8798,12603,17905,38504,40308,43653,46841,55732,58333,62848,66329,69448,77697,86127,90148,91691,93240,94690,95982,98521,100010,102958,105570,106744,107780,109100,110280,112526,113873,118614,120714,123623,124762,126888	1	0.0	0.0	0.0	0.0	951169.575427685	1771405.71964803	0.0	0.0	1625581.79837254	0.0	0.0	2687753.60512197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954202.326229444	748877.575519847	0.0	765893.873263452	0.0	713785.286044989	0.0	0.0	0.0	0.0	0.0	588657.614938701	0.0	712025.934730719	0.0	0.0	1127864.59904839	0.0	809060.514645409	0.0	619854.750075617	0.0	0.0	0.0	0.0	0.0	755591.078371729	0.0	0.0	0.0	0.0	0.0	638849.146628993	0.0	0.0	826942.378669829	333841.486104998	346903.124957886	471143.526280642	198790.757417235	0.0	83468.6970341128	245390.892539432	0.0	220932.061669813	0.0	265509.286686538	116596.50717876	149372.736151612	95753.6452872454	120520.416793364	0.0	109691.390606783	180633.090304032	0.0	0.0	0.0	120179.330511136	0.0	180209.372021171	0.0	101300.138602611	118841.992326498	0.0	167975.931615355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M130T117	M130.061055T116.6424	130.061055404093	130.049720450726	130.061278154458	116.64241027832	109.467193603516	131.549682617188	61	43	618,635,2073,2082,3528,4936,10646,13847,13851,15366,18890,18899,20564,20565,22546,22558,24846,24868,26453,26461,28123,28135,30027,30053,31653,33115,33122,34876,34895,36341,36350,41472,44802,44826,48102,48118,49415,52124,53670,57794,59278,60651,64038,64060,67568,70378,71739,73063,74558,75886,78685,81209,88494,105126,113473,117139,117152,120306,128615,128636,148635	1	188999.168416172	177045.210771196	130255.649448183	87595.8607042806	0.0	0.0	0.0	91764.7851385652	0.0	392637.735453692	462693.098647163	0.0	354743.809523173	342578.099260378	500021.74290375	349097.203303335	373921.169716102	74055.4076846986	380779.511955005	104581.23073276	78068.9126866131	248929.201561369	73248.6118394387	0.0	0.0	292694.920441862	0.0	40799.868879363	0.0	33972.1293674999	298607.701155148	0.0	191297.042123872	172895.048806198	0.0	0.0	199758.729488636	209266.449521632	409165.340184767	0.0	27830.1168406348	0.0	197672.460527585	0.0	132335.745784953	98317.4544589407	71028.6863848103	112455.370309354	134368.016754203	0.0	165114.176551504	0.0	108863.743708102	0.0	0.0	0.0	0.0	88823.7873085458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61030.8552946927	0.0	0.0	0.0	0.0	0.0	0.0	163651.802063533	0.0	0.0	203612.755360196	0.0	0.0	132323.393467716	0.0	0.0	0.0	0.0	0.0	0.0	379191.633484172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230885.751021092
M130T80	M130.049862T79.8946	130.049862261535	130.049074485376	130.060105057218	79.8945655822754	73.5661087036133	89.1525268554688	36	36	448,8051,10526,13649,15127,17251,18734,20326,24694,26233,29890,31490,32896,34660,36185,41265,44669,47896,49212,50598,53550,59124,63816,67354,71552,74387,75720,88352,91192,103644,113386,116962,120212,128370,139768,148397	1	35052.5479779408	0.0	0.0	0.0	0.0	194422.715385035	0.0	58084.8841791971	0.0	161355.705719999	57138.9004869289	298159.463548911	21918.2219153861	115337.675646369	0.0	51567.1746079834	41020.0596891684	0.0	33885.5656530921	80795.2491857211	44221.0891713555	58788.2166333387	51471.1066507644	0.0	0.0	38476.2550828218	0.0	108365.79942301	0.0	65155.4962607531	46992.5833430369	125671.954746366	0.0	58101.0918869982	0.0	0.0	0.0	73935.3094928294	0.0	0.0	78935.8138502865	0.0	28101.2937600545	0.0	0.0	44964.345245451	0.0	122209.573878024	28863.6387825368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73147.8418867799	0.0	20040.4100353036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63194.3243935211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44046.1155136127	0.0	0.0	55351.3158777852	0.0	0.0	40292.5274554236	0.0	0.0	0.0	0.0	0.0	0.0	33832.3342622201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165035.095389617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140999.065704428
M130T159	M130.086348T159.4697	130.086348258257	130.08536642657	130.086470340565	159.469665527344	154.787567138672	166.531555175781	67	67	1080,9181,11311,15792,18272,21442,23733,25728,27147,30802,33968,35591,40761,44278,45521,47542,48772,50177,53004,54271,55976,57162,58623,59932,61505,64847,66954,68249,69867,72473,76514,79290,81809,83394,87977,89129,90468,93441,97479,98339,101327,103247,105401,106696,107660,108967,110221,111786,112375,113703,116337,117870,119205,120438,122194,124624,125705,129575,130235,131389,132547,135903,136996,138216,141646,142646,149384	1	1716528.12438731	0.0	0.0	0.0	0.0	6048837.05094075	0.0	2338141.73365069	0.0	0.0	3585891.3394512	2777566.67376137	0.0	3663438.39993715	3153028.75149493	3710073.41843824	2503036.15713736	0.0	2325075.5831393	0.0	1663207.5993217	1587160.61313312	0.0	0.0	3709704.93799239	0.0	3836380.89480196	2827024.51497986	2935640.23583132	4494570.83088256	1256750.64956338	0.0	2136823.40500246	1179918.22270454	2109858.34167279	1927351.15734023	3383177.41341502	1127547.67663518	2032826.65486671	0.0	1715345.46773602	3280846.53327252	960726.635474888	2877790.37726099	0.0	2104500.34246393	0.0	0.0	985228.698406229	0.0	998084.867752378	0.0	1346162.10038881	2618507.69800414	0.0	0.0	3136785.3655065	801881.719004798	2829051.38496369	0.0	489386.006625285	0.0	0.0	337587.659484564	1105350.03329222	0.0	757959.034660448	822628.552006806	0.0	1042399.52341326	672064.748258995	792983.881641311	414732.930844359	742753.598477997	1086834.75338645	387988.439446138	468260.234264613	0.0	619969.2310403	2016098.19328574	0.0	447380.927326963	482390.613631616	350642.676854597	0.0	461194.813254744	327412.813035611	0.0	0.0	3493527.40283623	296733.48499868	397335.536265663	394416.997774011	0.0	0.0	0.0	370719.149913357	461729.707030783	314580.517401619	0.0	0.0	395774.142251023	405708.787477464	0.0	0.0	0.0	0.0	0.0	0.0	3063710.52339909
M130T743	M130.086342T742.5843	130.086341645826	130.085387559112	130.086485349308	742.584289550781	734.22119140625	754.745483398438	65	65	6810,9182,10014,13170,18273,38773,40762,44277,47543,55977,58622,63223,66955,69868,78090,80705,83395,84832,86463,87976,90467,92080,93442,95073,96249,97480,98688,100381,101706,103248,106008,106909,107992,109258,110456,111788,112662,114099,115307,116571,118704,119394,120797,122596,123683,124829,125882,126937,127887,130440,131566,132701,133536,134030,135039,136047,137235,138387,139263,141823,142795,144552,145142,146139,147231	1	0.0	0.0	0.0	0.0	3473957.08359967	5153036.23087264	276270.972561377	0.0	4609206.47622899	0.0	0.0	4150230.94242204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4942050.9202548	3226867.68846794	0.0	3663954.07495538	0.0	3109771.15859652	0.0	0.0	0.0	0.0	0.0	3391935.91222807	0.0	4454856.9738736	0.0	0.0	3424298.1226003	0.0	4228263.35428355	0.0	3556572.18453706	0.0	0.0	0.0	0.0	0.0	4223839.17096873	0.0	3876339.9361107	0.0	3844333.85243682	2912607.41070954	3404670.82303394	3429438.06038624	0.0	3567894.01248587	914783.189404025	859723.043300318	890538.508683399	597776.893772215	730836.719310424	954125.035282019	616449.044463057	818973.968026663	736632.016415064	0.0	1206036.40642532	619745.539123738	582062.700956556	759338.238062881	685113.525064244	643189.345792856	521958.481961746	969809.766388079	489837.24271267	623009.316146662	0.0	511459.258227605	483099.142534239	633087.620363321	637393.007126367	393156.599467762	535682.730209524	388157.898438845	417374.460745003	270347.06304589	0.0	409743.059828731	402138.113334556	405532.916779943	289829.308967891	286856.829581245	329950.185094649	416174.802089325	411661.49303304	433211.294632573	288830.154493596	0.0	342593.730497187	253304.674465741	0.0	280447.316916623	318648.660897595	299392.997309783	307021.044459956	0.0	0.0
M130T174	M130.086339T174.1209	130.086339421728	130.085373524647	130.086474248507	174.120927516113	170.293838500977	176.912536621094	50	50	2733,4116,5479,6809,9879,13169,14325,19669,21445,23735,27144,29058,30800,32340,35589,37056,42204,44276,51394,57164,58621,63222,64845,68251,70975,73687,75258,76512,79292,87975,90466,97481,104510,115160,116336,119206,125704,131388,132546,133420,133918,135902,136997,138215,140823,143544,145010,145969,147067,149382	1	0.0	1802605.80419658	1414473.16762014	1080758.21598344	1488089.57701366	0.0	870880.296936665	0.0	9784441.44602934	7745981.60678267	0.0	0.0	5175950.78578189	2725794.485522	2456704.33125457	0.0	10216356.6152003	5193568.1466722	3819742.40499333	9772055.78889958	0.0	5837786.43305178	5804774.87929852	0.0	0.0	1614173.31741493	3917027.51552189	0.0	0.0	0.0	0.0	8224263.03819255	0.0	0.0	0.0	973128.892592492	8514772.35379879	0.0	0.0	10767398.7733713	10816918.0305491	0.0	696323.766499306	0.0	1880675.37297043	0.0	1156223.03635455	6840163.54133469	6989304.99132585	0.0	739116.12143839	0.0	0.0	0.0	0.0	0.0	5652716.86744079	0.0	9783273.91997789	0.0	0.0	0.0	0.0	418757.920811949	0.0	0.0	0.0	0.0	8953669.13221919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	459488.173816309	526292.71780357	0.0	0.0	312715.134605927	0.0	0.0	0.0	0.0	306239.338460564	0.0	0.0	0.0	0.0	521316.477352315	369633.209090721	329619.725633146	202986.393691526	0.0	642225.045387968	395326.033739988	1204164.19289002	0.0	7543851.62624657	0.0	0.0	587528.163513814	0.0	1252435.1541353	607597.549924568	227800.590840894	0.0	12248926.727069
M130T808	M130.0863T807.6827	130.086299803256	130.086162924928	130.08649983131	807.682678222656	801.827331542969	815.423278808594	43	43	1353,2734,4117,5480,11312,14641,16102,19670,21444,23734,25729,27146,29059,30801,32341,33969,35590,37057,42205,45522,48774,50178,51395,53005,54272,57163,59933,61506,64846,68250,70976,72474,73688,75259,76513,79291,81810,89130,104511,117871,129576,140824,149383	1	2365591.69917491	1467097.34267604	1159330.33023499	890660.476065415	0.0	0.0	0.0	2960576.38528995	0.0	4285785.60297643	2539824.36505768	0.0	2176273.69109724	2321771.7955957	1843780.71079027	2749519.01093597	1871158.16024799	1777216.09917058	1931088.43327077	3320891.87541959	2387078.97728809	1708375.40060684	1771857.05986898	0.0	0.0	1742975.04925017	0.0	1903376.16078929	0.0	1739623.63150628	1709767.42357313	2762371.00342221	2510720.7171379	1216272.27949643	0.0	1107161.45558847	0.0	1537456.54815176	1948917.19613176	0.0	2037249.63707008	0.0	1353001.08587384	0.0	1409317.00843585	1567089.22573903	773912.323514474	4664461.36457326	1190458.00475066	0.0	1215409.39548193	0.0	1105421.64351408	0.0	0.0	0.0	0.0	2829848.7820405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2878320.04267106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5374480.35333789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3315186.09729656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4409305.8997228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2978488.89007981
M130T14_2	M130.096606T13.8408_2	130.096606076352	130.0853221259	130.097599265489	13.8408050537109	12.4312582015991	19.2748794555664	69	44	7502,11389,13168,16670,37500,39235,42723,44275,45875,50256,54531,76680,84944,92262,93440,93566,96312,97478,98908,100380,100453,101109,101953,102186,108345,108740,109621,109963,110571,111322,112764,113022,114347,115159,115521,115684,119509,120048,121346,121987,122677,123237,123847,124319,125013,125512,126118,126119,127074,127502,130649,130934,131838,132855,134199,135195,135362,136241,137579,138527,138640,142102,142360,142993,143119,143816,145353,146417,147433	1	0.0	0.0	0.0	0.0	0.0	3356733.7337921	0.0	0.0	1576047.51511504	0.0	0.0	3424613.41184507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1780813.68639701	1143964.18950592	0.0	1292404.70631252	0.0	1806999.59709205	0.0	0.0	1359645.57889874	0.0	0.0	993812.809628254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192602.285152733	0.0	0.0	0.0	0.0	0.0	687643.26331725	0.0	0.0	0.0	0.0	577034.351740159	641432.128397576	0.0	478623.951910381	0.0	469756.129948652	243220.252541811	376930.496937786	0.0	0.0	0.0	0.0	462868.037711793	399458.272816128	399282.663169648	0.0	337727.174543482	373693.484948831	317525.074817281	0.0	0.0	0.0	325204.736735403	384946.066725328	359084.946703079	385453.45296205	395971.210497378	266956.682545825	269584.155844933	0.0	0.0	324954.468880831	225789.923685508	272380.86048787	0.0	196984.947501457	231412.255437772	165349.847170125	196334.661246276	243226.498470264	0.0	0.0	215292.716037362	210007.61395858	173953.208685396	0.0	172692.896985332	160176.350959751	196655.149480289	0.0
M130T14_3	M130.122601T13.8528_3	130.122600606766	130.121567689691	130.122714377487	13.8527746200562	12.6979141235352	14.492564201355	44	44	7429,11562,16640,37346,39184,42539,45854,54591,61754,65242,85248,92263,93567,96443,98909,100698,102187,108310,109603,110732,113023,114588,115685,119761,121581,122920,124070,125203,126120,127286,130870,131839,133101,134325,135363,136355,137580,138641,142300,143120,143957,145354,146418,147434	1	0.0	0.0	0.0	0.0	0.0	2035236.4772634	0.0	0.0	3064251.09062134	0.0	0.0	1758306.97710572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1620527.40555895	902003.48560099	0.0	1439690.82874461	0.0	2641742.5849269	0.0	0.0	0.0	0.0	0.0	1502327.63629663	0.0	0.0	0.0	0.0	408759.841330629	0.0	380422.512788178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402168.467314654	0.0	0.0	0.0	0.0	938151.865978383	864916.562734127	0.0	767953.023241121	0.0	809447.455510074	749649.146937879	715412.295748214	0.0	0.0	0.0	0.0	486853.444430151	702990.558155646	782171.000180612	0.0	688729.678051635	744554.833535625	603331.544224132	0.0	0.0	0.0	652330.54132208	658029.373294704	650325.916745686	551480.477243328	610063.096122479	533782.383404523	560724.311340793	0.0	0.0	567353.473580098	495554.852895123	536387.905210906	0.0	496572.127449639	441964.136457041	458324.746227183	429692.750886349	511712.039396551	0.0	0.0	444895.11578718	465301.329609059	343929.927974274	0.0	445307.703570035	413708.573345701	435772.537981841	0.0
M131T504	M131.053227T504.1883	131.05322665595	131.052263426512	131.05342384066	504.188323974609	497.218627929688	526.879821777344	73	73	6652,8751,12572,21071,23063,25345,26941,28604,30523,33639,35366,36847,38469,40278,41969,43617,45269,46808,48588,49857,52632,54045,55702,57030,58305,59700,61100,62817,64589,66302,67998,69412,70794,72131,73410,76274,77669,79084,80312,81583,82965,84442,86099,87577,90124,91673,93215,94661,95966,97318,98504,99992,102937,105549,106724,109086,111578,112514,113854,115240,116432,118600,119322,122334,123613,124748,125820,126876,130369,132649,134989,136000,138332	1	0.0	0.0	0.0	0.0	247007.411520452	417971.964115337	0.0	0.0	382041.68274157	0.0	0.0	0.0	0.0	399029.805962818	365745.329349456	372698.30758103	367594.210692886	387728.225986248	306469.904573363	0.0	305540.88187538	297605.063024402	387777.89280464	280939.301481918	252037.367140037	301426.356355864	284573.371003083	305149.810065952	231571.690420563	409213.063489048	226854.609695609	0.0	333561.166337569	231230.871150024	277761.885342693	168681.272921963	388990.431899927	300577.073297425	212792.564484907	187845.811787638	306637.215202603	395552.460488021	208135.200999487	351464.370060819	222284.416765768	211361.321211277	185711.171477605	0.0	238441.418319834	262386.459776851	176024.976923194	248951.382781611	171110.72615723	388693.560927072	339964.236558218	293457.916191479	272222.361528416	0.0	309054.423452431	63877.2058476747	44429.0374408396	75905.6181490146	43456.5312448551	67434.8736979279	95545.2566345607	21362.9499122391	0.0	59227.9726815264	0.0	114087.695851514	59699.6594126025	0.0	63000.9461707943	0.0	55626.5836377914	37006.9632032579	87055.7949139887	51122.5384984865	64385.1856531867	0.0	19843.3466856984	37509.0754214193	0.0	54285.7598607803	43085.6726806247	23004.1752286635	31311.1042634213	27326.4034861489	0.0	0.0	45058.0034157032	0.0	31821.7122345429	0.0	0.0	27151.5136673391	32673.6127606798	0.0	38336.6882268009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M131T117	M131.056428T117.4166	131.056428003325	131.056263450151	131.056551095183	117.416553497314	109.060401916504	131.269622802734	40	40	650,2105,3529,4914,10670,13854,15371,18904,20579,22559,24879,26462,28132,30056,31669,33133,34898,36355,41476,44827,48119,49416,50766,52127,53677,56668,59279,60644,64051,71731,73062,74576,75887,78698,88518,103833,117157,128631,139952,148638	1	281364.152732042	208251.713818124	90738.0236357873	59056.0052625368	0.0	0.0	0.0	295130.502965125	0.0	318169.382631578	299308.962856255	0.0	299197.838192806	284140.684043031	282872.64622568	259590.296179989	300045.459159677	282231.033983745	246916.929485325	350047.089364319	263042.76307871	231236.359405232	243785.776461721	0.0	0.0	155605.016677016	0.0	143489.268126324	0.0	144705.772272328	112294.43907236	351684.117261819	129470.774157665	101529.501638705	0.0	88417.1357723623	0.0	102803.474061634	103010.555686703	0.0	110913.192116707	0.0	0.0	0.0	0.0	74662.5560017468	54034.1144887927	334985.060092216	85313.0187941473	0.0	70634.281992731	0.0	0.0	0.0	0.0	0.0	0.0	288828.702394686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326233.778812736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320559.694731605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327957.786706573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334588.257830761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322014.822146334
